MT108,563957.071,7442419.160
MT798,564191.072,7441744.157
MT1124,564160.072,7441726.157
MT1124,564160.072,7441726.157
MT1125,564130.072,7441709.157
MT108,563957.071,7442419.160
MT109,563972.071,7442388.160
MT1129,564086.072,7441683.157
MT1128,564066.072,7441670.157
MT1125,564130.072,7441709.157
MT1126,564099.072,7441691.157
MT109,563972.071,7442388.160
MT1127,563987.072,7442360.160
MT795,564170.072,7441838.158
MT1130,564186.072,7441810.158
MT794,564151.072,7441870.158
MT795,564170.072,7441838.158
MT1102,564112.072,7441939.158
MT1131,564131.072,7441905.158
MT1101,564094.072,7441969.158
MT1102,564112.072,7441939.158
MT22,564022.072,7444803.170
MT1132,564020.072,7444809.170
MT1133,564060.072,7444815.170
MT21,564027.072,7444805.170
MT1134,564036.072,7444760.170
MT1135,564046.072,7444728.170
MT22,564022.072,7444803.170
MT23,564029.072,7444781.170
MT23,564029.072,7444781.170
MT1134,564036.072,7444760.170
MT1109,563925.071,7441955.158
MT1100,563907.071,7441939.158
MT94,564107.072,7443253.164
MT1136,564098.072,7443219.163
MT1136,564098.072,7443219.163
MT1137,564089.072,7443185.163
MT1137,564089.072,7443185.163
MT1138,564081.072,7443152.163
MT99,564071.072,7443132.163
MT100,564065.072,7443121.163
MT1139,564056.072,7443085.163
MT101,564039.072,7443014.163
MT805,563815.071,7441827.158
MT806,563755.071,7441779.158
MT806,563755.071,7441779.158
MT1140,563660.070,7441702.157
MT813,563778.071,7441852.158
MT814,563705.070,7441811.158
MT1140,563660.070,7441702.157
MT1141,563596.070,7441651.157
MT1019,564089.072,7444824.170
MT1133,564060.072,7444815.170
MT1132,564020.072,7444809.170
MT973,564012.072,7444836.170
MT1143,564153.072,7444844.170
MT18,564119.072,7444833.170
MT20,564112.072,7444837.170
MT1144,564104.072,7444864.170
MT19,564114.072,7444831.170
MT20,564112.072,7444837.170
MT19,564114.072,7444831.170
MT1146,564121.072,7444809.170
MT1147,564180.073,7444852.170
MT1143,564153.072,7444844.170
MT1148,564211.073,7444862.170
MT1147,564180.073,7444852.170
MT13,564299.073,7444889.170
MT15,564271.073,7444880.170
MT17,564240.073,7444871.170
MT1148,564211.073,7444862.170
MT1151,564285.073,7444933.171
MT1149,564297.073,7444894.170
MT13,564299.073,7444889.170
MT1150,564304.073,7444891.170
MT1152,564274.073,7444967.171
MT1151,564285.073,7444933.171
MT1545,564261.073,7445005.171
MT1152,564274.073,7444967.171
MT26,564057.072,7444692.170
MT27,564065.072,7444668.169
MT27,564065.072,7444668.169
MT1153,564073.072,7444641.169
MT24,564046.072,7444728.170
MT25,564055.072,7444699.170
MT26,564057.072,7444692.170
MT1154,564034.072,7444685.170
MT952,563984.072,7444303.168
MT953,563970.072,7444299.168
MT953,563970.072,7444299.168
MT1155,563962.072,7444296.168
MT965,564190.073,7444612.169
MT966,564218.073,7444621.169
MT967,564070.072,7444574.169
MT968,564043.072,7444566.169
MT961,564184.073,7444610.169
MT962,564182.073,7444616.169
MT1161,564159.072,7444602.169
MT961,564184.073,7444610.169
MT979,564081.072,7445064.171
MT1096,563987.072,7445035.171
MT887,564001.072,7443820.166
MT888,564010.072,7443792.166
MT887,564001.072,7443820.166
MT1157,563975.072,7443812.166
MT977,564202.073,7445102.171
MT978,564171.073,7445092.171
MT10,564229.073,7445110.171
MT976,564202.073,7445102.171
MT975,564227.073,7445116.171
MT1158,564216.073,7445150.171
MT10,564229.073,7445110.171
MT975,564227.073,7445116.171
MT9,564234.073,7445112.171
MT10,564229.073,7445110.171
MT1159,564263.073,7445121.171
MT9,564234.073,7445112.171
MT982,564486.074,7445173.171
MT983,564457.074,7445182.171
MT961,564184.073,7444610.169
MT1156,564191.073,7444586.169
MT1162,564127.072,7444592.169
MT1161,564159.072,7444602.169
MT960,564098.072,7444583.169
MT1162,564127.072,7444592.169
MT28,564083.072,7444609.169
MT29,564090.072,7444586.169
MT30,564092.072,7444581.169
MT31,564100.072,7444554.169
MT30,564092.072,7444581.169
MT967,564070.072,7444574.169
MT30,564092.072,7444581.169
MT960,564098.072,7444583.169
MT62,564340.073,7444111.167
MT63,564358.073,7444055.167
MT63,564358.073,7444055.167
MT1164,564330.073,7444046.167
MT52,564239.073,7444109.167
MT66,564251.073,7444074.167
MT67,564265.073,7444026.167
MT1165,564271.073,7444027.167
MT885,564105.072,7443853.166
MT886,564041.072,7443833.166
MT1166,564428.074,7445173.171
MT1167,564393.074,7445162.171
MT1550,564298.073,7444158.167
MT54,564323.073,7444166.167
MT983,564457.074,7445182.171
MT1166,564428.074,7445173.171
MT35,564134.072,7444446.169
MT1169,564143.072,7444417.168
MT34,564126.072,7444469.169
MT35,564134.072,7444446.169
MT1169,564143.072,7444417.168
MT1170,564151.072,7444391.168
MT957,564099.072,7444462.169
MT1171,564071.072,7444453.169
MT33,564117.072,7444501.169
MT1172,564125.072,7444474.169
MT34,564126.072,7444469.169
MT1173,564135.072,7444472.169
MT32,564108.072,7444529.169
MT33,564117.072,7444501.169
MT1553,564450.074,7444205.167
MT1554,564482.074,7444215.168
MT887,564001.072,7443820.166
MT1174,563999.072,7443827.166
MT886,564041.072,7443833.166
MT887,564001.072,7443820.166
MT867,562994.067,7442614.161
MT868,562969.067,7442586.161
MT51,564230.073,7444136.167
MT53,564203.073,7444129.167
MT861,563232.068,7442777.162
MT1175,563208.068,7442751.162
MT1175,563208.068,7442751.162
MT1030,563186.068,7442724.162
MT939,564112.072,7444193.168
MT942,564133.072,7444127.167
MT940,564121.072,7444124.167
MT941,564098.072,7444121.167
MT942,564133.072,7444127.167
MT940,564121.072,7444124.167
MT940,564121.072,7444124.167
MT1176,564123.072,7444119.167
MT74,564208.073,7443886.166
MT76,564215.073,7443865.166
MT1115,563987.072,7443401.164
MT1116,563999.072,7443458.165
MT1179,564105.072,7443449.164
MT820,564085.072,7443430.164
MT1180,564124.072,7443471.165
MT1179,564105.072,7443449.164
MT89,564175.072,7443507.165
MT90,564143.072,7443491.165
MT88,564179.072,7443524.165
MT89,564175.072,7443507.165
MT100,564065.072,7443121.163
MT1139,564056.072,7443085.163
MT102,564021.072,7442941.162
MT1053,564012.072,7442906.162
MT946,564070.072,7444331.168
MT947,564065.072,7444345.168
MT946,564070.072,7444331.168
MT1181,564076.072,7444308.168
MT946,564070.072,7444331.168
MT950,564047.072,7444323.168
MT944,564110.072,7444343.168
MT945,564077.072,7444333.168
MT71,564297.073,7443929.166
MT72,564301.073,7443914.166
MT1182,564275.073,7443907.166
MT1183,564245.073,7443898.166
MT2013,564603.074,7445221.172
MT1,564504.074,7445220.172
MT76,564215.073,7443865.166
MT1177,564224.073,7443836.166
MT1184,564243.073,7443775.166
MT1185,564238.073,7443740.166
MT915,563567.070,7443814.166
MT1062,563467.069,7443812.166
MT914,563705.071,7443797.166
MT915,563567.070,7443814.166
MT1185,564238.073,7443740.166
MT1186,564231.073,7443709.166
MT67,564265.073,7444026.167
MT68,564274.073,7444000.167
MT72,564301.073,7443914.166
MT1188,564306.073,7443898.166
MT72,564301.073,7443914.166
MT1189,564310.073,7443917.166
MT984,564224.073,7443625.165
MT1190,564221.073,7443630.165
MT1191,564172.072,7443497.165
MT1192,564166.072,7443474.165
MT50,564228.073,7444144.167
MT51,564230.073,7444136.167
MT51,564230.073,7444136.167
MT52,564239.073,7444109.167
MT106,563921.071,7442515.161
MT1195,563927.071,7442481.161
MT42,564200.073,7444237.168
MT45,564157.072,7444223.168
MT929,564109.072,7444221.168
MT930,564104.072,7444219.168
MT42,564200.073,7444237.168
MT43,564203.073,7444225.168
MT2105,564183.073,7444288.168
MT1197,564195.073,7444253.168
MT1197,564195.073,7444253.168
MT927,564197.073,7444248.168
MT927,564197.073,7444248.168
MT1198,564203.073,7444250.168
MT921,564181.073,7443998.167
MT1199,564127.072,7443982.167
MT1199,564127.072,7443982.167
MT1200,564102.072,7443973.167
MT464,568047.088,7434871.129
MT1201,567969.088,7434864.129
MT1202,567971.088,7434762.129
MT1812,567978.088,7434533.128
MT1171,564071.072,7444453.169
MT958,564042.072,7444443.169
MT1203,563968.072,7444306.168
MT955,563959.072,7444332.168
MT953,563970.072,7444299.168
MT1203,563968.072,7444306.168
MT951,564015.072,7444314.168
MT952,563984.072,7444303.168
MT953,563970.072,7444299.168
MT954,563976.072,7444279.168
MT36,564161.072,7444359.168
MT943,564141.072,7444353.168
MT36,564161.072,7444359.168
MT37,564167.072,7444361.168
MT1205,564197.073,7444370.168
MT1206,564230.073,7444381.168
MT38,564253.073,7444388.168
MT40,564251.073,7444395.168
MT38,564253.073,7444388.168
MT1208,564259.073,7444390.168
MT1209,564413.073,7444199.168
MT58,564405.073,7444225.168
MT1546,562998.067,7442404.160
MT1210,563012.067,7442391.160
MT104,563933.071,7442604.161
MT1194,563926.071,7442574.161
MT1212,564127.072,7443982.167
MT1213,564127.072,7443994.167
MT984,564224.073,7443625.165
MT985,564236.073,7443602.165
MT985,564236.073,7443602.165
MT1214,564249.073,7443579.165
MT304,561544.061,7438329.144
MT1215,561547.061,7438215.143
MT1216,561547.061,7438215.143
MT1217,561525.061,7438214.143
MT1218,567938.087,7430441.111
MT1219,567828.087,7430267.111
MT1220,567828.087,7430267.111
MT1221,567774.086,7430311.111
MT1221,567774.086,7430311.111
MT1222,567684.086,7430340.111
MT1223,567596.086,7430357.111
MT1224,567315.085,7430404.111
MT1224,567315.085,7430404.111
MT1225,567171.084,7430391.111
MT1225,567171.084,7430391.111
MT1226,567072.083,7430381.111
MT1226,567072.083,7430381.111
MT1227,567028.083,7430478.111
MT1228,566940.083,7430672.112
MT1229,566896.083,7430767.113
MT1230,566893.083,7430864.113
MT1231,566892.083,7430939.113
MT1231,566892.083,7430939.113
MT1232,566878.083,7430993.114
MT1599,566810.082,7431277.115
MT1234,566785.082,7431374.115
MT1235,566741.082,7431432.115
MT1256,566658.082,7431544.116
MT1236,566658.082,7431544.116
MT1237,566782.082,7431628.116
MT1237,566782.082,7431628.116
MT1238,566885.083,7431690.116
MT1238,566885.083,7431690.116
MT1239,566930.083,7431713.116
MT1239,566930.083,7431713.116
MT1240,567008.083,7431759.117
MT1240,567008.083,7431759.117
MT1241,567056.084,7431764.117
MT1242,567146.084,7431762.117
MT1243,567221.084,7431771.117
MT1243,567221.084,7431771.117
MT1244,567301.085,7431766.117
MT1244,567301.085,7431766.117
MT1245,567386.085,7431745.117
MT1246,567521.086,7431697.116
MT1247,567646.086,7431648.116
MT1248,567727.086,7431618.116
MT1249,567886.087,7431556.116
MT1249,567886.087,7431556.116
MT1250,567970.087,7431523.116
MT1250,567970.087,7431523.116
MT1251,567979.087,7431442.115
MT1252,567221.084,7431771.117
MT1253,567214.084,7431687.116
MT1254,567886.087,7431556.116
MT1255,567899.087,7431709.116
MT1257,566605.082,7431509.116
MT1258,566515.081,7431442.115
MT1259,566453.081,7431505.116
MT1260,566402.081,7431556.116
MT1261,566328.081,7431634.116
MT1262,566269.080,7431683.116
MT1262,566269.080,7431683.116
MT1263,566102.080,7431742.117
MT1264,565992.079,7431778.117
MT1265,565898.079,7431811.117
MT1597,565569.077,7431923.117
MT1267,565447.077,7431962.118
MT1267,565447.077,7431962.118
MT1268,565372.077,7431991.118
MT1269,565316.076,7432012.118
MT1600,565171.076,7432061.118
MT1270,565171.076,7432061.118
MT1271,565116.075,7432080.118
MT1271,565116.075,7432080.118
MT1272,565029.075,7432119.118
MT1272,565029.075,7432119.118
MT1273,564841.074,7432207.119
MT1273,564841.074,7432207.119
MT1274,564632.073,7432307.119
MT1274,564632.073,7432307.119
MT1275,564567.073,7432339.119
MT1276,564517.073,7432414.120
MT1277,564393.072,7432593.120
MT1278,564389.072,7432658.120
MT1601,564376.072,7432810.121
MT1279,566102.080,7431742.117
MT1280,566141.080,7431809.117
MT1596,565541.077,7432101.118
MT1283,565598.077,7432186.118
MT1283,565598.077,7432186.118
MT1284,565723.078,7432314.119
MT1284,565723.078,7432314.119
MT1285,565818.078,7432415.119
MT1286,565877.079,7432475.120
MT1287,565980.079,7432579.120
MT1288,566079.079,7432684.121
MT1289,566139.080,7432745.121
MT1289,566139.080,7432745.121
MT1290,565958.079,7432967.122
MT1290,565958.079,7432967.122
MT1291,565885.079,7433045.122
MT1416,565289.076,7433371.123
MT1299,565174.076,7433436.124
MT1292,565818.078,7432415.119
MT1293,565625.078,7432555.120
MT1294,566065.079,7432537.120
MT1295,566141.080,7432491.120
MT1594,566367.081,7432400.119
MT1297,566486.081,7432351.119
MT1297,566486.081,7432351.119
MT1298,566665.082,7432284.119
MT1299,565174.076,7433436.124
MT1300,565144.076,7433312.123
MT1300,565144.076,7433312.123
MT1301,565196.076,7433166.122
MT1302,565057.075,7433497.124
MT1303,564963.075,7433548.124
MT1304,565024.075,7433660.125
MT1305,565077.075,7433761.125
MT1306,564922.075,7433835.125
MT1595,564873.075,7433861.125
MT1303,564963.075,7433548.124
MT1307,564923.075,7433474.124
MT81,564234.073,7443804.166
MT82,564239.073,7443789.166
MT82,564239.073,7443789.166
MT1308,564224.073,7443780.166
MT2044,564136.072,7443753.166
MT2045,564101.072,7443742.166
MT1310,561667.061,7437215.139
MT1311,561720.062,7437245.139
MT66,564251.073,7444074.167
MT67,564265.073,7444026.167
MT1210,563012.067,7442391.160
MT1211,563075.068,7442338.160
MT1313,563075.068,7442338.160
MT1314,563087.068,7442350.160
MT695,570515.098,7431165.114
MT1315,570488.098,7431076.113
MT261,561337.060,7435972.134
MT1318,561288.060,7435907.134
MT1648,561111.059,7435756.133
MT1645,560997.058,7435655.133
MT1646,560903.058,7435591.133
MT1319,560816.058,7435532.132
MT1319,560816.058,7435532.132
MT1320,560785.058,7435557.133
MT1320,560785.058,7435557.133
MT1321,560665.057,7435587.133
MT1322,566804.083,7436420.136
MT1323,566806.083,7436412.136
MT361,566770.083,7436580.136
MT1322,566804.083,7436420.136
MT1324,568871.091,7434392.127
MT473,568878.091,7434338.127
MT594,579539.136,7434816.128
MT595,579618.137,7434641.127
MT1894,579748.137,7434742.128
MT2134,579837.138,7434816.128
MT512,575397.119,7433150.121
MT513,575481.119,7433182.122
MT535,578635.132,7433082.121
MT1327,578640.132,7432973.120
MT1327,578640.132,7432973.120
MT1328,578677.132,7432980.120
MT1328,578677.132,7432980.120
MT1329,578723.133,7432938.120
MT1329,578723.133,7432938.120
MT1330,578796.133,7432878.120
MT696,568581.090,7432173.118
MT697,568576.090,7432141.118
MT155,567773.087,7439572.148
MT1331,567812.087,7439526.148
MT1688,563157.068,7438770.145
MT199,563141.068,7438635.145
MT1332,563141.068,7438635.145
MT1333,563176.068,7438627.145
MT22,564022.072,7444803.170
MT1334,563996.072,7444795.170
MT500,573695.112,7433082.121
MT501,573684.112,7433170.122
MT501,573684.112,7433170.122
MT1335,573663.111,7433341.122
MT328,565355.077,7438119.143
MT1337,565414.077,7438040.142
MT327,565223.076,7438316.143
MT328,565355.077,7438119.143
MT299,561581.061,7437666.141
MT300,561544.061,7437656.141
MT872,562925.067,7442535.161
MT874,562906.067,7442514.161
MT1340,567887.088,7439381.148
MT1802,568025.088,7439386.148
MT1788,567832.087,7439416.148
MT1339,567837.088,7439379.148
MT1211,563075.068,7442338.160
MT1312,563097.068,7442319.160
MT86,564204.073,7443618.165
MT87,564184.072,7443542.165
MT1544,570334.098,7436327.135
MT1342,570734.099,7436421.135
MT1186,564231.073,7443709.166
MT83,564221.073,7443674.165
MT1343,564221.073,7443674.165
MT1344,564205.073,7443679.165
MT579,577617.128,7434649.127
MT580,577696.129,7434784.128
MT1345,562656.066,7442685.161
MT1346,562640.066,7442666.161
MT1347,562640.066,7442666.161
MT1348,562633.066,7442658.161
MT1348,562633.066,7442658.161
MT1349,562614.066,7442637.161
MT1348,562633.066,7442658.161
MT1350,562615.066,7442674.161
MT1350,562615.066,7442674.161
MT1351,562589.066,7442697.162
MT1351,562589.066,7442697.162
MT1352,562564.066,7442719.162
MT1352,562564.066,7442719.162
MT1353,562539.066,7442741.162
MT1353,562539.066,7442741.162
MT1354,562524.065,7442723.162
MT1354,562524.065,7442723.162
MT1355,562529.065,7442719.162
MT1354,562524.065,7442723.162
MT1356,562514.065,7442712.162
MT1354,562524.065,7442723.162
MT1357,562513.065,7442732.162
MT1348,562633.066,7442658.161
MT1358,562643.066,7442649.161
MT1358,562643.066,7442649.161
MT1359,562668.066,7442627.161
MT1359,562668.066,7442627.161
MT1360,562692.066,7442606.161
MT1360,562692.066,7442606.161
MT1361,562710.066,7442590.161
MT1361,562710.066,7442590.161
MT1362,562716.066,7442596.161
MT1361,562710.066,7442590.161
MT1363,562718.066,7442582.161
MT1361,562710.066,7442590.161
MT1364,562692.066,7442569.161
MT285,559990.054,7437655.141
MT1365,559996.054,7437682.141
MT1365,559996.054,7437682.141
MT1366,560082.055,7437720.141
MT825,563909.071,7443257.164
MT826,563894.071,7443243.164
MT826,563894.071,7443243.164
MT1367,563891.071,7443247.164
MT1368,563913.071,7443218.164
MT1369,563935.071,7443189.163
MT826,563894.071,7443243.164
MT1368,563913.071,7443218.164
MT75,564205.073,7443896.166
MT1370,564198.073,7443919.166
MT279,560179.055,7437265.140
MT1371,560093.055,7437343.140
MT562,578498.132,7432450.118
MT1372,578422.131,7432501.119
MT1372,578422.131,7432501.119
MT1373,578226.131,7432635.119
MT1373,578226.131,7432635.119
MT1374,578138.130,7432694.119
MT1374,578138.130,7432694.119
MT1375,578055.130,7432751.120
MT1183,564245.073,7443898.166
MT73,564213.073,7443888.166
MT72,564301.073,7443914.166
MT1182,564275.073,7443907.166
MT723,568020.088,7430463.111
MT724,568147.088,7430359.111
MT724,568147.088,7430359.111
MT1378,568243.088,7430284.111
MT1381,568813.091,7429827.109
MT1380,568897.091,7429763.108
MT1382,568693.090,7429923.109
MT1381,568813.091,7429827.109
MT1379,568578.090,7430015.109
MT1382,568693.090,7429923.109
MT1378,568243.088,7430284.111
MT1379,568578.090,7430015.109
MT629,577871.129,7431347.114
MT1383,578033.130,7431361.114
MT1383,578033.130,7431361.114
MT1384,578197.130,7431373.114
MT1384,578197.130,7431373.114
MT1385,578360.131,7431387.114
MT529,577199.126,7434324.126
MT530,577507.128,7433697.123
MT530,577507.128,7433697.123
MT1386,577557.128,7433595.123
MT1388,566177.080,7428796.105
MT738,566086.079,7428789.105
MT1389,566267.080,7428800.105
MT1388,566177.080,7428796.105
MT1390,566355.080,7428801.105
MT1389,566267.080,7428800.105
MT1391,566442.081,7428807.105
MT1390,566355.080,7428801.105
MT1392,566530.081,7428809.105
MT1391,566442.081,7428807.105
MT1393,566621.081,7428813.105
MT1392,566530.081,7428809.105
MT1394,566710.082,7428816.105
MT1393,566621.081,7428813.105
MT1395,566802.082,7428820.105
MT1394,566710.082,7428816.105
MT1396,566894.083,7428824.105
MT1395,566802.082,7428820.105
MT1397,566984.083,7428829.105
MT1396,566894.083,7428824.105
MT1398,567074.083,7428832.105
MT1397,566984.083,7428829.105
MT1399,567165.084,7428835.105
MT1398,567074.083,7428832.105
MT1400,567265.084,7428839.105
MT1399,567165.084,7428835.105
MT402,568390.089,7435486.132
MT403,568423.090,7435511.132
MT403,568423.090,7435511.132
MT1401,568487.090,7435560.132
MT1402,568566.090,7435621.132
MT1403,568644.091,7435681.132
MT1403,568644.091,7435681.132
MT1404,568698.091,7435722.133
MT1405,568752.091,7435764.133
MT1406,568816.091,7435814.133
MT1408,573245.110,7433084.121
MT1407,573324.110,7433083.121
MT1409,573167.109,7433088.121
MT1408,573245.110,7433084.121
MT1410,573086.109,7433089.121
MT1409,573167.109,7433088.121
MT1411,573007.109,7433088.122
MT1410,573086.109,7433089.121
MT1412,572926.108,7433087.122
MT1411,573007.109,7433088.122
MT497,572849.108,7433088.121
MT1412,572926.108,7433087.122
MT496,572766.108,7433087.121
MT497,572849.108,7433088.121
MT1291,565885.079,7433045.122
MT1413,565770.078,7433109.122
MT1413,565770.078,7433109.122
MT1414,565707.078,7433146.122
MT1414,565707.078,7433146.122
MT1415,565477.077,7433267.123
MT1415,565477.077,7433267.123
MT1416,565289.076,7433371.123
MT184,564737.074,7439174.147
MT1417,564662.074,7439114.147
MT1417,564662.074,7439114.147
MT1418,564584.074,7439055.147
MT1418,564584.074,7439055.147
MT1419,564494.073,7438982.146
MT1419,564494.073,7438982.146
MT1420,564420.073,7438928.146
MT1420,564420.073,7438928.146
MT1421,564340.073,7438863.146
MT1421,564340.073,7438863.146
MT1422,564269.072,7438809.146
MT240,565515.077,7435163.131
MT241,565125.076,7434755.129
MT1428,566201.080,7436565.136
MT1423,566100.080,7436562.136
MT362,566770.083,7436580.136
MT363,566705.082,7436577.136
MT363,566705.082,7436577.136
MT1424,566605.082,7436574.136
MT1424,566605.082,7436574.136
MT1425,566503.082,7436572.136
MT1425,566503.082,7436572.136
MT1426,566403.081,7436570.136
MT1426,566403.081,7436570.136
MT1427,566299.081,7436567.136
MT1427,566299.081,7436567.136
MT1428,566201.080,7436565.136
MT444,571920.104,7435915.133
MT445,572041.105,7435863.133
MT445,572041.105,7435863.133
MT1429,572106.105,7435833.133
MT1429,572106.105,7435833.133
MT1430,572203.106,7435788.132
MT1430,572203.106,7435788.132
MT1431,572291.106,7435748.132
MT1431,572291.106,7435748.132
MT1432,572373.106,7435711.132
MT1432,572373.106,7435711.132
MT1433,572590.107,7435615.132
MT1434,571176.101,7433732.124
MT1435,571248.101,7433697.124
MT1435,571248.101,7433697.124
MT1436,571330.102,7433659.124
MT1436,571330.102,7433659.124
MT1437,571400.102,7433623.124
MT1437,571400.102,7433623.124
MT1438,571473.102,7433589.124
MT1438,571473.102,7433589.124
MT1439,571546.103,7433556.124
MT1439,571546.103,7433556.124
MT1440,571615.103,7433521.123
MT1440,571615.103,7433521.123
MT1441,571691.103,7433487.123
MT1441,571691.103,7433487.123
MT1442,571761.103,7433450.123
MT1442,571761.103,7433450.123
MT1443,571855.104,7433407.123
MT1443,571855.104,7433407.123
MT1444,571945.104,7433365.123
MT1444,571945.104,7433365.123
MT1445,572016.104,7433331.123
MT1445,572016.104,7433331.123
MT1446,572089.105,7433295.122
MT1446,572089.105,7433295.122
MT1447,572164.105,7433257.122
MT1447,572164.105,7433257.122
MT1448,572242.105,7433216.122
MT1448,572242.105,7433216.122
MT1449,572316.106,7433188.122
MT1449,572316.106,7433188.122
MT1450,572388.106,7433156.122
MT1450,572388.106,7433156.122
MT1451,572458.106,7433122.122
MT760,567580.085,7427914.101
MT1452,567629.086,7427808.100
MT1452,567629.086,7427808.100
MT1453,567675.086,7427720.100
MT1453,567675.086,7427720.100
MT1454,567778.086,7427508.099
MT1454,567778.086,7427508.099
MT1455,567861.087,7427342.099
MT1455,567861.087,7427342.099
MT1456,567930.087,7427205.098
MT690,569322.093,7431948.117
MT691,569426.093,7431874.117
MT691,569426.093,7431874.117
MT1457,569546.094,7431783.116
MT1457,569546.094,7431783.116
MT1458,569773.095,7431612.116
MT1458,569773.095,7431612.116
MT1459,569896.095,7431519.115
MT141,565511.078,7440078.151
MT1460,565607.078,7439888.150
MT1460,565607.078,7439888.150
MT1461,565664.078,7439774.149
MT1461,565664.078,7439774.149
MT1462,565715.079,7439670.149
MT1462,565715.079,7439670.149
MT173,565768.079,7439567.148
MT1463,564666.074,7441508.157
MT1464,564701.075,7441450.156
MT1464,564701.075,7441450.156
MT1465,564737.075,7441393.156
MT1465,564737.075,7441393.156
MT1466,564775.075,7441331.156
MT1466,564775.075,7441331.156
MT1467,564814.075,7441267.156
MT1467,564814.075,7441267.156
MT1468,564852.075,7441205.155
MT1468,564852.075,7441205.155
MT1469,564891.075,7441140.155
MT1469,564891.075,7441140.155
MT1470,564928.075,7441079.155
MT1470,564928.075,7441079.155
MT1471,564961.076,7441026.155
MT1471,564961.076,7441026.155
MT135,565001.076,7440960.154
MT488,568957.092,7433680.124
MT489,569019.092,7433681.124
MT489,569019.092,7433681.124
MT1472,569090.092,7433683.124
MT1472,569090.092,7433683.124
MT1473,569171.093,7433685.124
MT1473,569171.093,7433685.124
MT1474,569250.093,7433687.124
MT1474,569250.093,7433687.124
MT1475,569330.093,7433689.124
MT1475,569330.093,7433689.124
MT1476,569412.094,7433689.124
MT1476,569412.094,7433689.124
MT1477,569500.094,7433691.124
MT1477,569500.094,7433691.124
MT1478,569566.094,7433692.124
MT1478,569566.094,7433692.124
MT1479,569644.095,7433693.124
MT1479,569644.095,7433693.124
MT1480,569719.095,7433696.124
MT1480,569719.095,7433696.124
MT1481,569801.095,7433699.124
MT1481,569801.095,7433699.124
MT1482,569878.096,7433701.124
MT1482,569878.096,7433701.124
MT1483,569955.096,7433700.124
MT1483,569955.096,7433700.124
MT1484,570044.096,7433702.124
MT1484,570044.096,7433702.124
MT1485,570120.097,7433704.124
MT1485,570120.097,7433704.124
MT1486,570201.097,7433706.124
MT1486,570201.097,7433706.124
MT1487,570280.097,7433708.124
MT1487,570280.097,7433708.124
MT1488,570360.098,7433712.124
MT1488,570360.098,7433712.124
MT1489,570431.098,7433715.124
MT1489,570431.098,7433715.124
MT1490,570505.098,7433716.124
MT1490,570505.098,7433716.124
MT1491,570591.099,7433718.124
MT1491,570591.099,7433718.124
MT1492,570751.099,7433723.124
MT1492,570751.099,7433723.124
MT1493,570828.100,7433726.124
MT1493,570828.100,7433726.124
MT1494,570906.100,7433725.124
MT1495,568379.089,7431366.115
MT701,568355.089,7431288.115
MT1496,568415.089,7431504.115
MT1495,568379.089,7431366.115
MT1497,568439.089,7431605.116
MT1496,568415.089,7431504.115
MT1498,568483.090,7431761.116
MT1497,568439.089,7431605.116
MT1499,568512.090,7431875.117
MT1498,568483.090,7431761.116
MT1500,568541.090,7431978.117
MT1499,568512.090,7431875.117
MT700,568558.090,7432047.118
MT1500,568541.090,7431978.117
MT176,565860.079,7439338.148
MT177,565774.079,7439332.148
MT177,565774.079,7439332.148
MT1501,565648.078,7439318.148
MT1501,565648.078,7439318.148
MT1502,565560.078,7439312.147
MT1502,565560.078,7439312.147
MT1503,565442.077,7439297.147
MT1503,565442.077,7439297.147
MT1504,565323.077,7439288.147
MT423,570969.100,7436477.136
MT1505,571066.101,7436512.136
MT1505,571066.101,7436512.136
MT1506,571157.101,7436544.136
MT1506,571157.101,7436544.136
MT1507,571233.102,7436568.136
MT1507,571233.102,7436568.136
MT1508,571298.102,7436590.136
MT1508,571298.102,7436590.136
MT1509,571521.103,7436657.136
MT1509,571521.103,7436657.136
MT1510,571596.103,7436693.136
MT1510,571596.103,7436693.136
MT1511,571686.103,7436726.136
MT1511,571686.103,7436726.136
MT1512,571764.104,7436754.137
MT1512,571764.104,7436754.137
MT1513,571856.104,7436790.137
MT1514,567720.086,7430099.110
MT1515,567678.086,7429979.109
MT1515,567678.086,7429979.109
MT1516,567629.086,7429841.109
MT1516,567629.086,7429841.109
MT1517,567569.086,7429669.108
MT1517,567569.086,7429669.108
MT1518,567519.085,7429530.108
MT1518,567519.085,7429530.108
MT734,567491.085,7429446.107
MT735,567464.085,7429371.107
MT1519,567421.085,7429258.106
MT1519,567421.085,7429258.106
MT1520,567371.085,7429125.106
MT1520,567371.085,7429125.106
MT736,567318.084,7428983.105
MT1528,568723.091,7439276.147
MT1521,568821.092,7439279.147
MT162,568131.089,7439266.147
MT163,568185.089,7439270.147
MT163,568185.089,7439270.147
MT1523,568290.089,7439270.147
MT1523,568290.089,7439270.147
MT1524,568370.090,7439273.147
MT1524,568370.090,7439273.147
MT1525,568476.090,7439277.147
MT1525,568476.090,7439277.147
MT1526,568564.091,7439274.147
MT1526,568564.091,7439274.147
MT1527,568659.091,7439278.147
MT1527,568659.091,7439278.147
MT1528,568723.091,7439276.147
MT1529,577894.129,7433471.123
MT1530,578295.131,7433448.122
MT1530,578295.131,7433448.122
MT1531,578429.131,7433439.122
MT1532,578272.131,7435234.130
MT1533,578363.131,7435247.130
